,Mood_Swings_High,Mood_Swings_Low,Mood_Swings_Medium
3822,FALSE,FALSE,TRUE
3823,FALSE,FALSE,TRUE
3824,FALSE,FALSE,TRUE
3825,FALSE,FALSE,TRUE
3826,FALSE,FALSE,TRUE
3827,TRUE,FALSE,FALSE
3828,FALSE,FALSE,TRUE
3829,FALSE,TRUE,FALSE
3830,FALSE,TRUE,FALSE
3831,TRUE,FALSE,FALSE
3832,FALSE,FALSE,TRUE
3833,FALSE,TRUE,FALSE
3834,FALSE,TRUE,FALSE
3835,FALSE,FALSE,TRUE
3836,FALSE,TRUE,FALSE
3837,FALSE,TRUE,FALSE
3838,FALSE,TRUE,FALSE
3839,FALSE,FALSE,TRUE
3840,FALSE,FALSE,TRUE
3841,FALSE,TRUE,FALSE
3842,FALSE,TRUE,FALSE
3843,TRUE,FALSE,FALSE
3844,TRUE,FALSE,FALSE
3845,FALSE,TRUE,FALSE
3846,FALSE,TRUE,FALSE
3847,FALSE,TRUE,FALSE
3848,FALSE,TRUE,FALSE
3849,FALSE,FALSE,TRUE
3850,TRUE,FALSE,FALSE
3851,FALSE,TRUE,FALSE
3852,TRUE,FALSE,FALSE
3853,FALSE,TRUE,FALSE
3854,TRUE,FALSE,FALSE
3855,FALSE,TRUE,FALSE
3856,FALSE,TRUE,FALSE
3857,FALSE,FALSE,TRUE
3858,FALSE,FALSE,TRUE
3859,TRUE,FALSE,FALSE
3860,FALSE,FALSE,TRUE
3861,TRUE,FALSE,FALSE
3862,TRUE,FALSE,FALSE
3863,FALSE,TRUE,FALSE
3864,TRUE,FALSE,FALSE
3865,TRUE,FALSE,FALSE
3866,FALSE,FALSE,TRUE
3867,TRUE,FALSE,FALSE
3868,FALSE,TRUE,FALSE
3869,FALSE,TRUE,FALSE
3870,TRUE,FALSE,FALSE
3871,FALSE,TRUE,FALSE
3872,FALSE,TRUE,FALSE
3873,FALSE,TRUE,FALSE
3874,TRUE,FALSE,FALSE
3875,TRUE,FALSE,FALSE
3876,FALSE,TRUE,FALSE
3877,FALSE,FALSE,TRUE
3878,FALSE,TRUE,FALSE
3879,TRUE,FALSE,FALSE
3880,FALSE,FALSE,TRUE
3881,FALSE,FALSE,TRUE
3882,FALSE,TRUE,FALSE
3883,FALSE,TRUE,FALSE
3884,FALSE,TRUE,FALSE
3885,FALSE,FALSE,TRUE
3886,FALSE,TRUE,FALSE
3887,FALSE,TRUE,FALSE
3888,FALSE,FALSE,TRUE
3889,FALSE,TRUE,FALSE
3890,FALSE,FALSE,TRUE
3891,FALSE,TRUE,FALSE
3892,FALSE,FALSE,TRUE
3893,FALSE,TRUE,FALSE
3894,TRUE,FALSE,FALSE
3895,TRUE,FALSE,FALSE
3896,FALSE,FALSE,TRUE
3897,FALSE,TRUE,FALSE
3898,FALSE,TRUE,FALSE
3899,FALSE,FALSE,TRUE
3900,FALSE,TRUE,FALSE
3901,FALSE,TRUE,FALSE
3902,FALSE,FALSE,TRUE
3903,FALSE,FALSE,TRUE
3904,FALSE,TRUE,FALSE
3905,TRUE,FALSE,FALSE
3906,FALSE,FALSE,TRUE
3907,FALSE,FALSE,TRUE
3908,FALSE,FALSE,TRUE
3909,FALSE,TRUE,FALSE
3910,FALSE,FALSE,TRUE
3911,FALSE,FALSE,TRUE
3912,FALSE,FALSE,TRUE
3913,FALSE,TRUE,FALSE
3914,TRUE,FALSE,FALSE
3915,FALSE,FALSE,TRUE
3916,FALSE,TRUE,FALSE
3917,FALSE,TRUE,FALSE
3918,FALSE,TRUE,FALSE
3919,FALSE,FALSE,TRUE
3920,TRUE,FALSE,FALSE
3921,FALSE,FALSE,TRUE
3922,TRUE,FALSE,FALSE
3923,FALSE,TRUE,FALSE
3924,FALSE,TRUE,FALSE
3925,FALSE,TRUE,FALSE
3926,FALSE,TRUE,FALSE
3927,FALSE,FALSE,TRUE
3928,FALSE,TRUE,FALSE
3929,FALSE,FALSE,TRUE
3930,FALSE,FALSE,TRUE
3931,FALSE,TRUE,FALSE
3932,FALSE,TRUE,FALSE
3933,FALSE,FALSE,TRUE
3934,FALSE,TRUE,FALSE
3935,TRUE,FALSE,FALSE
3936,FALSE,FALSE,TRUE
3937,FALSE,TRUE,FALSE
3938,FALSE,TRUE,FALSE
3939,FALSE,FALSE,TRUE
3940,TRUE,FALSE,FALSE
3941,TRUE,FALSE,FALSE
3942,FALSE,FALSE,TRUE
3943,FALSE,TRUE,FALSE
3944,TRUE,FALSE,FALSE
3945,FALSE,FALSE,TRUE
3946,FALSE,FALSE,TRUE
3947,FALSE,FALSE,TRUE
3948,FALSE,FALSE,TRUE
3949,FALSE,TRUE,FALSE
3950,FALSE,TRUE,FALSE
3951,FALSE,TRUE,FALSE
3952,FALSE,FALSE,TRUE
3953,FALSE,TRUE,FALSE
3954,FALSE,FALSE,TRUE
3955,FALSE,FALSE,TRUE
3956,TRUE,FALSE,FALSE
3957,FALSE,FALSE,TRUE
3958,FALSE,FALSE,TRUE
3959,TRUE,FALSE,FALSE
3960,TRUE,FALSE,FALSE
3961,TRUE,FALSE,FALSE
3962,FALSE,FALSE,TRUE
3963,TRUE,FALSE,FALSE
3964,TRUE,FALSE,FALSE
3965,FALSE,TRUE,FALSE
3966,FALSE,TRUE,FALSE
3967,FALSE,FALSE,TRUE
3968,FALSE,TRUE,FALSE
3969,FALSE,FALSE,TRUE
3970,FALSE,TRUE,FALSE
3971,FALSE,FALSE,TRUE
3972,FALSE,FALSE,TRUE
3973,TRUE,FALSE,FALSE
3974,FALSE,TRUE,FALSE
3975,TRUE,FALSE,FALSE
3976,FALSE,FALSE,TRUE
3977,FALSE,FALSE,TRUE
3978,TRUE,FALSE,FALSE
3979,FALSE,TRUE,FALSE
3980,FALSE,TRUE,FALSE
3981,FALSE,FALSE,TRUE
3982,TRUE,FALSE,FALSE
3983,TRUE,FALSE,FALSE
3984,FALSE,FALSE,TRUE
3985,TRUE,FALSE,FALSE
3986,FALSE,FALSE,TRUE
3987,FALSE,TRUE,FALSE
3988,TRUE,FALSE,FALSE
3989,FALSE,FALSE,TRUE
3990,FALSE,TRUE,FALSE
3991,FALSE,TRUE,FALSE
3992,FALSE,TRUE,FALSE
3993,FALSE,TRUE,FALSE
3994,FALSE,TRUE,FALSE
3995,FALSE,FALSE,TRUE
3996,FALSE,TRUE,FALSE
3997,FALSE,FALSE,TRUE
3998,FALSE,TRUE,FALSE
3999,FALSE,TRUE,FALSE
4000,TRUE,FALSE,FALSE
4001,TRUE,FALSE,FALSE
4002,TRUE,FALSE,FALSE
4003,FALSE,TRUE,FALSE
4004,FALSE,FALSE,TRUE
4005,FALSE,TRUE,FALSE
4006,FALSE,TRUE,FALSE
4007,TRUE,FALSE,FALSE
4008,TRUE,FALSE,FALSE
4009,TRUE,FALSE,FALSE
4010,FALSE,TRUE,FALSE
4011,TRUE,FALSE,FALSE
4012,FALSE,FALSE,TRUE
4013,TRUE,FALSE,FALSE
4014,FALSE,TRUE,FALSE
4015,TRUE,FALSE,FALSE
4016,TRUE,FALSE,FALSE
4017,FALSE,FALSE,TRUE
4018,TRUE,FALSE,FALSE
4019,TRUE,FALSE,FALSE
4020,TRUE,FALSE,FALSE
4021,FALSE,TRUE,FALSE
4022,FALSE,FALSE,TRUE
4023,FALSE,TRUE,FALSE
4024,TRUE,FALSE,FALSE
4025,TRUE,FALSE,FALSE
4026,FALSE,FALSE,TRUE
4027,FALSE,FALSE,TRUE
4028,FALSE,FALSE,TRUE
4029,TRUE,FALSE,FALSE
4030,FALSE,FALSE,TRUE
4031,FALSE,TRUE,FALSE
4032,FALSE,TRUE,FALSE
4033,TRUE,FALSE,FALSE
4034,FALSE,FALSE,TRUE
4035,FALSE,FALSE,TRUE
4036,FALSE,TRUE,FALSE
4037,FALSE,TRUE,FALSE
4038,FALSE,FALSE,TRUE
4039,FALSE,TRUE,FALSE
4040,TRUE,FALSE,FALSE
4041,FALSE,TRUE,FALSE
4042,TRUE,FALSE,FALSE
4043,FALSE,TRUE,FALSE
4044,FALSE,FALSE,TRUE
4045,FALSE,TRUE,FALSE
4046,TRUE,FALSE,FALSE
4047,TRUE,FALSE,FALSE
4048,TRUE,FALSE,FALSE
4049,FALSE,TRUE,FALSE
4050,FALSE,FALSE,TRUE
4051,TRUE,FALSE,FALSE
4052,FALSE,TRUE,FALSE
4053,FALSE,TRUE,FALSE
4054,TRUE,FALSE,FALSE
4055,TRUE,FALSE,FALSE
4056,FALSE,FALSE,TRUE
4057,TRUE,FALSE,FALSE
4058,FALSE,TRUE,FALSE
4059,FALSE,TRUE,FALSE
4060,FALSE,FALSE,TRUE
4061,FALSE,TRUE,FALSE
4062,TRUE,FALSE,FALSE
4063,FALSE,TRUE,FALSE
4064,FALSE,FALSE,TRUE
4065,FALSE,TRUE,FALSE
4066,FALSE,FALSE,TRUE
4067,FALSE,FALSE,TRUE
4068,TRUE,FALSE,FALSE
4069,TRUE,FALSE,FALSE
4070,FALSE,FALSE,TRUE
4071,FALSE,FALSE,TRUE
4072,FALSE,TRUE,FALSE
4073,TRUE,FALSE,FALSE
4074,TRUE,FALSE,FALSE
4075,FALSE,TRUE,FALSE
4076,TRUE,FALSE,FALSE
4077,FALSE,FALSE,TRUE
4078,TRUE,FALSE,FALSE
4079,FALSE,TRUE,FALSE
4080,TRUE,FALSE,FALSE
4081,FALSE,TRUE,FALSE
4082,FALSE,FALSE,TRUE
4083,FALSE,TRUE,FALSE
4084,FALSE,TRUE,FALSE
4085,FALSE,FALSE,TRUE
4086,FALSE,TRUE,FALSE
4087,FALSE,TRUE,FALSE
4088,FALSE,FALSE,TRUE
4089,FALSE,FALSE,TRUE
4090,FALSE,TRUE,FALSE
4091,FALSE,FALSE,TRUE
4092,TRUE,FALSE,FALSE
4093,TRUE,FALSE,FALSE
4094,TRUE,FALSE,FALSE
4095,TRUE,FALSE,FALSE
4096,FALSE,FALSE,TRUE
4097,TRUE,FALSE,FALSE
4098,FALSE,TRUE,FALSE
4099,TRUE,FALSE,FALSE
4100,FALSE,TRUE,FALSE
4101,FALSE,TRUE,FALSE
4102,FALSE,TRUE,FALSE
4103,FALSE,FALSE,TRUE
4104,TRUE,FALSE,FALSE
4105,FALSE,TRUE,FALSE
4106,FALSE,TRUE,FALSE
4107,FALSE,TRUE,FALSE
4108,TRUE,FALSE,FALSE
4109,FALSE,FALSE,TRUE
4110,FALSE,FALSE,TRUE
4111,FALSE,FALSE,TRUE
4112,TRUE,FALSE,FALSE
4113,FALSE,FALSE,TRUE
4114,TRUE,FALSE,FALSE
4115,TRUE,FALSE,FALSE
4116,FALSE,FALSE,TRUE
4117,TRUE,FALSE,FALSE
4118,FALSE,TRUE,FALSE
4119,TRUE,FALSE,FALSE
4120,TRUE,FALSE,FALSE
4121,FALSE,TRUE,FALSE
4122,FALSE,TRUE,FALSE
4123,FALSE,FALSE,TRUE
4124,FALSE,TRUE,FALSE
4125,FALSE,FALSE,TRUE
4126,FALSE,FALSE,TRUE
4127,FALSE,FALSE,TRUE
4128,FALSE,FALSE,TRUE
4129,FALSE,FALSE,TRUE
4130,FALSE,TRUE,FALSE
4131,TRUE,FALSE,FALSE
4132,FALSE,FALSE,TRUE
4133,TRUE,FALSE,FALSE
4134,FALSE,FALSE,TRUE
4135,TRUE,FALSE,FALSE
4136,TRUE,FALSE,FALSE
4137,FALSE,TRUE,FALSE
4138,FALSE,TRUE,FALSE
4139,FALSE,TRUE,FALSE
4140,FALSE,FALSE,TRUE
4141,FALSE,TRUE,FALSE
4142,TRUE,FALSE,FALSE
4143,FALSE,TRUE,FALSE
4144,TRUE,FALSE,FALSE
4145,FALSE,FALSE,TRUE
4146,FALSE,TRUE,FALSE
4147,TRUE,FALSE,FALSE
4148,FALSE,FALSE,TRUE
4149,TRUE,FALSE,FALSE
4150,FALSE,FALSE,TRUE
4151,FALSE,TRUE,FALSE
4152,TRUE,FALSE,FALSE
4153,TRUE,FALSE,FALSE
4154,FALSE,FALSE,TRUE
4155,FALSE,TRUE,FALSE
4156,TRUE,FALSE,FALSE
4157,FALSE,FALSE,TRUE
4158,FALSE,FALSE,TRUE
4159,TRUE,FALSE,FALSE
4160,FALSE,FALSE,TRUE
4161,TRUE,FALSE,FALSE
4162,TRUE,FALSE,FALSE
4163,FALSE,TRUE,FALSE
4164,FALSE,FALSE,TRUE
4165,FALSE,TRUE,FALSE
4166,FALSE,FALSE,TRUE
4167,FALSE,TRUE,FALSE
4168,FALSE,FALSE,TRUE
4169,FALSE,FALSE,TRUE
4170,TRUE,FALSE,FALSE
4171,FALSE,FALSE,TRUE
4172,FALSE,FALSE,TRUE
4173,TRUE,FALSE,FALSE
4174,FALSE,FALSE,TRUE
4175,FALSE,TRUE,FALSE
4176,FALSE,TRUE,FALSE
4177,FALSE,TRUE,FALSE
4178,FALSE,TRUE,FALSE
4179,TRUE,FALSE,FALSE
4180,TRUE,FALSE,FALSE
4181,FALSE,TRUE,FALSE
4182,TRUE,FALSE,FALSE
4183,FALSE,TRUE,FALSE
4184,FALSE,FALSE,TRUE
4185,FALSE,FALSE,TRUE
4186,FALSE,TRUE,FALSE
4187,TRUE,FALSE,FALSE
4188,FALSE,FALSE,TRUE
4189,FALSE,TRUE,FALSE
4190,FALSE,FALSE,TRUE
4191,FALSE,FALSE,TRUE
4192,FALSE,FALSE,TRUE
4193,TRUE,FALSE,FALSE
4194,TRUE,FALSE,FALSE
4195,TRUE,FALSE,FALSE
4196,FALSE,FALSE,TRUE
4197,FALSE,FALSE,TRUE
4198,FALSE,TRUE,FALSE
4199,TRUE,FALSE,FALSE
4200,FALSE,FALSE,TRUE
4201,FALSE,TRUE,FALSE
4202,TRUE,FALSE,FALSE
4203,FALSE,TRUE,FALSE
4204,TRUE,FALSE,FALSE
4205,FALSE,FALSE,TRUE
4206,FALSE,TRUE,FALSE
4207,TRUE,FALSE,FALSE
4208,FALSE,TRUE,FALSE
4209,FALSE,TRUE,FALSE
4210,TRUE,FALSE,FALSE
4211,TRUE,FALSE,FALSE
4212,FALSE,TRUE,FALSE
4213,FALSE,FALSE,TRUE
4214,TRUE,FALSE,FALSE
4215,FALSE,FALSE,TRUE
4216,FALSE,TRUE,FALSE
4217,TRUE,FALSE,FALSE
4218,TRUE,FALSE,FALSE
4219,FALSE,TRUE,FALSE
4220,FALSE,FALSE,TRUE
4221,FALSE,FALSE,TRUE
4222,TRUE,FALSE,FALSE
4223,TRUE,FALSE,FALSE
4224,TRUE,FALSE,FALSE
4225,FALSE,TRUE,FALSE
4226,FALSE,FALSE,TRUE
4227,FALSE,FALSE,TRUE
4228,FALSE,FALSE,TRUE
4229,TRUE,FALSE,FALSE
4230,TRUE,FALSE,FALSE
4231,TRUE,FALSE,FALSE
4232,TRUE,FALSE,FALSE
4233,FALSE,FALSE,TRUE
4234,FALSE,TRUE,FALSE
4235,FALSE,FALSE,TRUE
4236,FALSE,TRUE,FALSE
4237,TRUE,FALSE,FALSE
4238,TRUE,FALSE,FALSE
4239,FALSE,TRUE,FALSE
4240,FALSE,TRUE,FALSE
4241,FALSE,FALSE,TRUE
4242,TRUE,FALSE,FALSE
4243,FALSE,FALSE,TRUE
4244,FALSE,TRUE,FALSE
4245,TRUE,FALSE,FALSE
4246,FALSE,FALSE,TRUE
4247,FALSE,FALSE,TRUE
4248,TRUE,FALSE,FALSE
4249,TRUE,FALSE,FALSE
4250,FALSE,TRUE,FALSE
4251,FALSE,FALSE,TRUE
4252,TRUE,FALSE,FALSE
4253,TRUE,FALSE,FALSE
4254,TRUE,FALSE,FALSE
4255,TRUE,FALSE,FALSE
4256,TRUE,FALSE,FALSE
4257,TRUE,FALSE,FALSE
4258,TRUE,FALSE,FALSE
4259,FALSE,FALSE,TRUE
4260,FALSE,TRUE,FALSE
4261,TRUE,FALSE,FALSE
4262,FALSE,TRUE,FALSE
4263,TRUE,FALSE,FALSE
4264,FALSE,TRUE,FALSE
4265,FALSE,FALSE,TRUE
4266,FALSE,FALSE,TRUE
4267,FALSE,TRUE,FALSE
4268,TRUE,FALSE,FALSE
4269,TRUE,FALSE,FALSE
4270,FALSE,TRUE,FALSE
4271,FALSE,FALSE,TRUE
4272,FALSE,FALSE,TRUE
4273,FALSE,FALSE,TRUE
4274,FALSE,TRUE,FALSE
4275,TRUE,FALSE,FALSE
4276,TRUE,FALSE,FALSE
4277,TRUE,FALSE,FALSE
4278,FALSE,FALSE,TRUE
4279,FALSE,FALSE,TRUE
4280,FALSE,TRUE,FALSE
4281,FALSE,FALSE,TRUE
4282,FALSE,FALSE,TRUE
4283,FALSE,TRUE,FALSE
4284,FALSE,TRUE,FALSE
4285,TRUE,FALSE,FALSE
4286,FALSE,TRUE,FALSE
4287,TRUE,FALSE,FALSE
4288,FALSE,TRUE,FALSE
4289,FALSE,TRUE,FALSE
4290,FALSE,FALSE,TRUE
4291,FALSE,TRUE,FALSE
4292,FALSE,FALSE,TRUE
4293,TRUE,FALSE,FALSE
4294,TRUE,FALSE,FALSE
4295,TRUE,FALSE,FALSE
4296,FALSE,TRUE,FALSE
4297,TRUE,FALSE,FALSE
4298,TRUE,FALSE,FALSE
4299,FALSE,TRUE,FALSE
4300,TRUE,FALSE,FALSE
4301,TRUE,FALSE,FALSE
4302,TRUE,FALSE,FALSE
4303,FALSE,FALSE,TRUE
4304,TRUE,FALSE,FALSE
4305,TRUE,FALSE,FALSE
4306,TRUE,FALSE,FALSE
4307,FALSE,FALSE,TRUE
4308,TRUE,FALSE,FALSE
4309,FALSE,FALSE,TRUE
4310,TRUE,FALSE,FALSE
4311,FALSE,TRUE,FALSE
4312,FALSE,TRUE,FALSE
4313,FALSE,TRUE,FALSE
4314,TRUE,FALSE,FALSE
4315,FALSE,TRUE,FALSE
4316,FALSE,FALSE,TRUE
4317,FALSE,FALSE,TRUE
4318,FALSE,FALSE,TRUE
4319,FALSE,TRUE,FALSE
4320,TRUE,FALSE,FALSE
4321,FALSE,TRUE,FALSE
4322,FALSE,FALSE,TRUE
4323,FALSE,FALSE,TRUE
4324,FALSE,TRUE,FALSE
4325,TRUE,FALSE,FALSE
4326,FALSE,FALSE,TRUE
4327,FALSE,TRUE,FALSE
4328,FALSE,TRUE,FALSE
4329,TRUE,FALSE,FALSE
4330,FALSE,TRUE,FALSE
4331,FALSE,FALSE,TRUE
4332,TRUE,FALSE,FALSE
4333,FALSE,TRUE,FALSE
4334,TRUE,FALSE,FALSE
4335,FALSE,TRUE,FALSE
4336,FALSE,FALSE,TRUE
4337,TRUE,FALSE,FALSE
4338,FALSE,TRUE,FALSE
4339,FALSE,FALSE,TRUE
4340,TRUE,FALSE,FALSE
4341,FALSE,TRUE,FALSE
4342,FALSE,TRUE,FALSE
4343,FALSE,TRUE,FALSE
4344,FALSE,FALSE,TRUE
4345,FALSE,FALSE,TRUE
4346,FALSE,TRUE,FALSE
4347,FALSE,FALSE,TRUE
4348,FALSE,TRUE,FALSE
4349,FALSE,TRUE,FALSE
4350,FALSE,FALSE,TRUE
4351,FALSE,TRUE,FALSE
4352,TRUE,FALSE,FALSE
4353,FALSE,TRUE,FALSE
4354,FALSE,TRUE,FALSE
4355,FALSE,TRUE,FALSE
4356,FALSE,FALSE,TRUE
4357,TRUE,FALSE,FALSE
4358,FALSE,FALSE,TRUE
4359,FALSE,FALSE,TRUE
4360,FALSE,TRUE,FALSE
4361,FALSE,FALSE,TRUE
4362,FALSE,TRUE,FALSE
4363,FALSE,TRUE,FALSE
4364,FALSE,TRUE,FALSE
4365,FALSE,FALSE,TRUE
4366,TRUE,FALSE,FALSE
4367,FALSE,TRUE,FALSE
4368,FALSE,TRUE,FALSE
4369,TRUE,FALSE,FALSE
4370,FALSE,TRUE,FALSE
4371,FALSE,FALSE,TRUE
4372,FALSE,FALSE,TRUE
4373,FALSE,TRUE,FALSE
4374,FALSE,FALSE,TRUE
4375,FALSE,FALSE,TRUE
4376,FALSE,TRUE,FALSE
4377,FALSE,FALSE,TRUE
4378,FALSE,FALSE,TRUE
4379,TRUE,FALSE,FALSE
4380,FALSE,FALSE,TRUE
4381,FALSE,FALSE,TRUE
4382,TRUE,FALSE,FALSE
4383,TRUE,FALSE,FALSE
4384,FALSE,TRUE,FALSE
4385,TRUE,FALSE,FALSE
4386,FALSE,FALSE,TRUE
4387,FALSE,TRUE,FALSE
4388,FALSE,FALSE,TRUE
4389,FALSE,FALSE,TRUE
4390,FALSE,TRUE,FALSE
4391,TRUE,FALSE,FALSE
4392,FALSE,FALSE,TRUE
4393,FALSE,FALSE,TRUE
4394,FALSE,FALSE,TRUE
4395,FALSE,TRUE,FALSE
4396,FALSE,TRUE,FALSE
4397,FALSE,TRUE,FALSE
4398,FALSE,TRUE,FALSE
4399,FALSE,FALSE,TRUE
4400,FALSE,TRUE,FALSE
4401,FALSE,FALSE,TRUE
4402,FALSE,FALSE,TRUE
4403,TRUE,FALSE,FALSE
4404,FALSE,TRUE,FALSE
4405,TRUE,FALSE,FALSE
4406,TRUE,FALSE,FALSE
4407,FALSE,TRUE,FALSE
4408,FALSE,FALSE,TRUE
4409,TRUE,FALSE,FALSE
4410,TRUE,FALSE,FALSE
4411,FALSE,FALSE,TRUE
4412,FALSE,TRUE,FALSE
4413,TRUE,FALSE,FALSE
4414,FALSE,TRUE,FALSE
4415,TRUE,FALSE,FALSE
4416,TRUE,FALSE,FALSE
4417,TRUE,FALSE,FALSE
4418,FALSE,TRUE,FALSE
4419,FALSE,TRUE,FALSE
4420,FALSE,FALSE,TRUE
4421,FALSE,TRUE,FALSE
4422,FALSE,TRUE,FALSE
4423,TRUE,FALSE,FALSE
4424,TRUE,FALSE,FALSE
4425,FALSE,TRUE,FALSE
4426,FALSE,TRUE,FALSE
4427,TRUE,FALSE,FALSE
4428,FALSE,TRUE,FALSE
4429,FALSE,FALSE,TRUE
4430,FALSE,FALSE,TRUE
4431,FALSE,FALSE,TRUE
4432,FALSE,TRUE,FALSE
4433,FALSE,TRUE,FALSE
4434,FALSE,FALSE,TRUE
4435,TRUE,FALSE,FALSE
4436,TRUE,FALSE,FALSE
4437,FALSE,TRUE,FALSE
4438,FALSE,TRUE,FALSE
4439,TRUE,FALSE,FALSE
4440,FALSE,FALSE,TRUE
4441,FALSE,TRUE,FALSE
4442,FALSE,FALSE,TRUE
4443,TRUE,FALSE,FALSE
4444,FALSE,TRUE,FALSE
4445,FALSE,FALSE,TRUE
4446,FALSE,TRUE,FALSE
4447,FALSE,FALSE,TRUE
4448,FALSE,TRUE,FALSE
4449,TRUE,FALSE,FALSE
4450,FALSE,TRUE,FALSE
4451,FALSE,TRUE,FALSE
4452,TRUE,FALSE,FALSE
4453,FALSE,TRUE,FALSE
4454,TRUE,FALSE,FALSE
4455,TRUE,FALSE,FALSE
4456,TRUE,FALSE,FALSE
4457,FALSE,FALSE,TRUE
4458,TRUE,FALSE,FALSE
4459,TRUE,FALSE,FALSE
4460,TRUE,FALSE,FALSE
4461,FALSE,FALSE,TRUE
4462,FALSE,TRUE,FALSE
4463,FALSE,TRUE,FALSE
4464,TRUE,FALSE,FALSE
4465,TRUE,FALSE,FALSE
4466,FALSE,TRUE,FALSE
4467,FALSE,FALSE,TRUE
4468,FALSE,TRUE,FALSE
4469,FALSE,FALSE,TRUE
4470,FALSE,TRUE,FALSE
4471,FALSE,TRUE,FALSE
4472,FALSE,TRUE,FALSE
4473,FALSE,TRUE,FALSE
4474,FALSE,TRUE,FALSE
4475,TRUE,FALSE,FALSE
4476,TRUE,FALSE,FALSE
4477,TRUE,FALSE,FALSE
4478,FALSE,TRUE,FALSE
4479,FALSE,TRUE,FALSE
4480,TRUE,FALSE,FALSE
4481,FALSE,FALSE,TRUE
4482,FALSE,TRUE,FALSE
4483,FALSE,TRUE,FALSE
4484,FALSE,TRUE,FALSE
4485,FALSE,TRUE,FALSE
4486,FALSE,FALSE,TRUE
4487,FALSE,TRUE,FALSE
4488,FALSE,TRUE,FALSE
4489,FALSE,TRUE,FALSE
4490,TRUE,FALSE,FALSE
4491,TRUE,FALSE,FALSE
4492,FALSE,FALSE,TRUE
4493,FALSE,TRUE,FALSE
4494,FALSE,FALSE,TRUE
4495,TRUE,FALSE,FALSE
4496,TRUE,FALSE,FALSE
4497,TRUE,FALSE,FALSE
4498,FALSE,TRUE,FALSE
4499,TRUE,FALSE,FALSE
4500,TRUE,FALSE,FALSE
4501,FALSE,FALSE,TRUE
4502,FALSE,TRUE,FALSE
4503,FALSE,TRUE,FALSE
4504,TRUE,FALSE,FALSE
4505,FALSE,FALSE,TRUE
4506,TRUE,FALSE,FALSE
4507,FALSE,FALSE,TRUE
4508,TRUE,FALSE,FALSE
4509,FALSE,TRUE,FALSE
4510,FALSE,TRUE,FALSE
4511,FALSE,FALSE,TRUE
4512,FALSE,TRUE,FALSE
4513,FALSE,FALSE,TRUE
4514,FALSE,TRUE,FALSE
4515,TRUE,FALSE,FALSE
4516,FALSE,TRUE,FALSE
4517,FALSE,TRUE,FALSE
4518,FALSE,FALSE,TRUE
4519,FALSE,FALSE,TRUE
4520,FALSE,TRUE,FALSE
4521,FALSE,TRUE,FALSE
4522,FALSE,TRUE,FALSE
4523,FALSE,FALSE,TRUE
4524,FALSE,TRUE,FALSE
4525,TRUE,FALSE,FALSE
4526,TRUE,FALSE,FALSE
4527,FALSE,TRUE,FALSE
4528,FALSE,FALSE,TRUE
4529,FALSE,TRUE,FALSE
4530,FALSE,FALSE,TRUE
4531,FALSE,TRUE,FALSE
4532,FALSE,TRUE,FALSE
4533,FALSE,FALSE,TRUE
4534,FALSE,FALSE,TRUE
4535,TRUE,FALSE,FALSE
4536,TRUE,FALSE,FALSE
4537,FALSE,TRUE,FALSE
4538,TRUE,FALSE,FALSE
4539,TRUE,FALSE,FALSE
4540,FALSE,FALSE,TRUE
4541,TRUE,FALSE,FALSE
4542,FALSE,TRUE,FALSE
4543,FALSE,FALSE,TRUE
4544,FALSE,FALSE,TRUE
4545,FALSE,FALSE,TRUE
4546,FALSE,TRUE,FALSE
4547,FALSE,FALSE,TRUE
4548,FALSE,TRUE,FALSE
4549,FALSE,TRUE,FALSE
4550,TRUE,FALSE,FALSE
4551,FALSE,FALSE,TRUE
4552,TRUE,FALSE,FALSE
4553,FALSE,FALSE,TRUE
4554,TRUE,FALSE,FALSE
4555,FALSE,FALSE,TRUE
4556,TRUE,FALSE,FALSE
4557,FALSE,TRUE,FALSE
4558,FALSE,TRUE,FALSE
4559,TRUE,FALSE,FALSE
4560,FALSE,TRUE,FALSE
4561,FALSE,FALSE,TRUE
4562,FALSE,FALSE,TRUE
4563,FALSE,TRUE,FALSE
4564,FALSE,TRUE,FALSE
4565,FALSE,TRUE,FALSE
4566,FALSE,FALSE,TRUE
4567,FALSE,TRUE,FALSE
4568,TRUE,FALSE,FALSE
4569,FALSE,TRUE,FALSE
4570,FALSE,FALSE,TRUE
4571,TRUE,FALSE,FALSE
4572,FALSE,FALSE,TRUE
4573,FALSE,FALSE,TRUE
4574,FALSE,FALSE,TRUE
4575,FALSE,TRUE,FALSE
4576,FALSE,TRUE,FALSE
4577,TRUE,FALSE,FALSE
4578,FALSE,FALSE,TRUE
4579,FALSE,FALSE,TRUE
4580,FALSE,FALSE,TRUE
4581,TRUE,FALSE,FALSE
4582,FALSE,FALSE,TRUE
4583,TRUE,FALSE,FALSE
4584,FALSE,TRUE,FALSE
4585,TRUE,FALSE,FALSE
4586,FALSE,FALSE,TRUE
4587,FALSE,FALSE,TRUE
4588,FALSE,TRUE,FALSE
4589,FALSE,FALSE,TRUE
4590,FALSE,FALSE,TRUE
4591,FALSE,FALSE,TRUE
4592,FALSE,TRUE,FALSE
4593,FALSE,FALSE,TRUE
4594,FALSE,TRUE,FALSE
4595,FALSE,FALSE,TRUE
4596,TRUE,FALSE,FALSE
